person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
28,21000.0,3.0,1,1000,7.49,0,0.05,0,9,83.33333333333333,5250.0,0.000356649683348412,0.32142857142857145,0,0,1,0,0,0,1,0
27,22296.0,5.0,4,1000,14.84,0,0.04,0,5,83.33333333333333,3716.0,0.000665560389290039,0.18518518518518517,0,0,1,0,0,0,1,0
30,22800.0,5.0,2,1000,11.49,0,0.04,0,5,83.33333333333333,3800.0,0.0005039252664356827,0.16666666666666666,0,0,1,0,0,0,1,0
30,24000.0,4.0,3,1000,15.96,0,0.04,1,7,83.33333333333333,4800.0,0.0006649722928211325,0.23333333333333334,0,0,1,0,0,1,0,0
33,24000.0,4.0,4,1000,14.91,1,0.04,1,5,83.33333333333333,4800.0,0.0006212241156618475,0.15151515151515152,0,0,1,0,0,1,0,0
29,24000.0,0.0,2,1000,9.99,0,0.04,0,7,83.33333333333333,24000.0,0.00041623265697262614,0.2413793103448276,0,0,1,0,0,1,0,0
28,26000.0,7.0,2,12000,11.36,1,0.46,0,7,1000.0,3250.0,0.00043690627283566013,0.25,0,0,0,0,0,0,0,0
32,26000.0,4.0,3,13750,13.11,0,0.53,1,10,1145.8333333333333,5200.0,0.0005042113764855198,0.3125,0,1,0,0,0,0,0,1
30,26000.0,4.0,2,1200,10.99,0,0.05,0,6,100.0,5200.0,0.0004226760509211184,0.2,0,1,0,0,0,0,1,0
29,25200.0,3.0,2,1000,10.25,0,0.04,0,5,83.33333333333333,6300.0,0.00040672989167096546,0.1724137931034483,0,0,1,0,0,1,0,0
27,26000.0,11.0,1,5000,8.94,0,0.19,0,9,416.6666666666667,2166.6666666666665,0.0003438329295027114,0.3333333333333333,0,0,0,0,0,1,0,0
33,26400.0,3.0,2,1000,10.99,0,0.04,0,7,83.33333333333333,6600.0,0.00041627211090488996,0.21212121212121213,0,0,1,0,0,1,0,0
35,26000.0,1.0,1,6000,9.63,0,0.23,0,6,500.0,13000.0,0.0003703703703703704,0.17142857142857143,0,1,0,0,0,0,1,0
35,29311.0,4.0,1,1000,7.49,0,0.03,0,9,83.33333333333333,5862.2,0.00025552674672489086,0.2571428571428571,0,0,1,1,0,0,0,0
27,30000.0,1.0,1,1000,5.79,0,0.03,0,10,83.33333333333333,15000.0,0.00019299356688110396,0.37037037037037035,0,0,1,1,0,0,0,0
33,26000.0,1.0,2,15000,9.76,1,0.58,0,6,1250.0,13000.0,0.00037537017807007424,0.18181818181818182,0,0,0,0,0,0,0,0
31,30000.0,5.0,2,1000,9.25,0,0.03,0,6,83.33333333333333,5000.0,0.00030832305589813676,0.1935483870967742,0,0,1,0,0,1,0,0
30,33000.0,4.0,3,1000,14.79,0,0.03,0,10,83.33333333333333,6600.0,0.00044816823732614163,0.3333333333333333,0,0,1,0,0,1,0,0
29,26004.0,13.0,4,4000,14.74,1,0.15,1,9,333.3333333333333,1857.4285714285713,0.0005668140742164968,0.3103448275862069,0,0,0,0,0,0,0,0
31,26010.0,2.0,2,6500,9.99,0,0.25,0,9,541.6666666666666,8670.0,0.0003840682788051209,0.2903225806451613,0,0,0,0,1,0,0,0
30,35000.0,5.0,2,1000,10.36,0,0.03,0,6,83.33333333333333,5833.333333333333,0.0002959915430987686,0.2,0,0,1,0,0,0,1,0
30,30000.0,11.0,2,1000,10.99,1,0.03,0,10,83.33333333333333,2500.0,0.0003663211226292457,0.3333333333333333,0,0,1,0,0,1,0,0
29,38000.0,5.0,1,1000,7.88,0,0.03,0,9,83.33333333333333,6333.333333333333,0.0002073629641325228,0.3103448275862069,0,0,1,1,0,0,0,0
28,40000.0,12.0,2,1000,9.88,0,0.03,0,9,83.33333333333333,3076.923076923077,0.00024699382515437114,0.32142857142857145,0,0,1,0,0,0,1,0
35,42000.0,7.0,2,1000,11.12,0,0.02,0,5,83.33333333333333,5250.0,0.0002647556010571177,0.14285714285714285,0,0,1,0,0,1,0,0
29,26400.0,7.0,1,4800,7.66,0,0.18,0,9,400.0,3300.0,0.0002901405249801144,0.3103448275862069,0,0,0,0,0,1,0,0
31,43200.0,4.0,2,1000,10.74,0,0.02,0,9,83.33333333333333,8640.0,0.00024860535635749174,0.2903225806451613,0,0,1,0,0,1,0,0
27,26400.0,6.0,1,6000,6.91,1,0.23,0,9,500.0,3771.4285714285716,0.00026173251013219195,0.3333333333333333,0,0,0,0,0,1,0,0
28,26400.0,4.0,1,3000,6.17,0,0.11,0,6,250.0,5280.0,0.00023370326881557517,0.21428571428571427,0,0,0,0,0,1,0,0
33,48000.0,4.0,2,1000,9.99,0,0.02,0,10,83.33333333333333,9600.0,0.00020812066415283015,0.30303030303030304,0,0,1,0,0,1,0,0
28,44000.0,9.0,3,1000,14.17,1,0.02,0,9,83.33333333333333,4400.0,0.0003220381354969205,0.32142857142857145,0,0,1,0,0,0,0,1
27,51298.0,11.0,2,1000,10.37,0,0.02,0,7,83.33333333333333,4274.833333333333,0.00020214819002319732,0.25925925925925924,0,0,1,0,0,0,0,0
30,26400.0,4.0,1,5000,7.14,0,0.19,0,6,416.6666666666667,5280.0,0.0002704443013522215,0.2,0,0,0,0,0,1,0,0
31,54000.0,15.0,3,1000,10.99,0,0.02,1,7,83.33333333333333,3375.0,0.00020351474972685692,0.22580645161290322,0,0,1,0,0,1,0,0
34,26400.0,0.0,2,3600,9.88,0,0.14,0,9,300.0,26400.0,0.0003742282489299648,0.2647058823529412,0,0,0,0,0,1,0,0
29,64548.0,1.0,3,1000,14.27,0,0.02,1,5,83.33333333333333,32274.0,0.00022107236363073013,0.1724137931034483,0,0,1,0,0,0,1,0
33,65000.0,4.0,1,1000,10.99,0,0.02,0,9,83.33333333333333,13000.0,0.00016907432193350873,0.2727272727272727,0,0,1,0,0,0,0,1
28,73000.0,3.0,3,1000,10.99,0,0.01,0,7,83.33333333333333,18250.0,0.0001505458829331105,0.25,0,0,1,0,1,0,0,0
29,74000.0,11.0,2,1000,9.91,0,0.01,0,5,83.33333333333333,6166.666666666667,0.00013391710922825366,0.1724137931034483,0,0,1,0,0,0,0,0
27,75000.0,4.0,3,1000,13.49,0,0.01,1,9,83.33333333333333,15000.0,0.0001798642684764203,0.3333333333333333,0,0,1,0,0,0,0,1
34,26496.0,7.0,2,4400,10.59,0,0.17,0,8,366.6666666666667,3312.0,0.0003996678869305959,0.23529411764705882,0,1,0,0,0,1,0,0
30,69000.0,0.0,1,1000,8.59,1,0.01,0,5,83.33333333333333,69000.0,0.00012449094940653033,0.16666666666666666,0,0,1,0,1,0,0,0
35,76000.0,2.0,3,1000,13.49,0,0.01,0,8,83.33333333333333,25333.333333333332,0.00017749766450441442,0.22857142857142856,0,0,1,0,0,0,0,1
30,100000.0,1.0,2,1000,11.71,0,0.01,0,7,83.33333333333333,50000.0,0.00011709882901170989,0.23333333333333334,0,0,1,0,0,1,0,0
33,26688.0,6.0,2,5000,10.59,0,0.19,0,10,416.6666666666667,3812.5714285714284,0.00039679268612537,0.30303030303030304,0,0,0,1,0,0,0,0
27,14400.0,2.0,4,1200,14.11,1,0.12,1,6,100.0,4800.0,0.0009797930699256996,0.2222222222222222,0,0,1,0,0,0,0,1
30,14800.0,5.0,1,1200,8.0,0,0.08,0,9,100.0,2466.6666666666665,0.0005405040199986487,0.3,0,0,1,0,0,0,0,0
28,15600.0,0.0,2,1200,12.53,0,0.08,0,8,100.0,15600.0,0.0008031536439971796,0.2857142857142857,0,0,1,1,0,0,0,0
35,19200.0,4.0,1,1200,7.29,1,0.06,0,10,100.0,3840.0,0.00037966772563928963,0.2857142857142857,0,0,1,0,0,0,1,0
29,20000.0,3.0,2,1200,11.71,1,0.06,0,7,100.0,5000.0,0.0005854707264636769,0.2413793103448276,0,0,1,0,0,0,0,0
29,20000.0,0.0,3,1200,11.54,0,0.06,0,5,100.0,20000.0,0.0005769711514424278,0.1724137931034483,0,0,1,0,0,0,0,0
32,22884.0,2.0,3,1200,13.22,0,0.05,0,7,100.0,7628.0,0.0005776709635132183,0.21875,0,0,1,0,0,1,0,0
28,27000.0,5.0,1,5600,5.42,0,0.21,0,8,466.6666666666667,4500.0,0.00020073330617384542,0.2857142857142857,0,1,0,1,0,0,0,0
27,24000.0,5.0,6,1200,18.99,0,0.05,0,7,100.0,4000.0,0.0007912170326236406,0.25925925925925924,0,0,1,0,0,1,0,0
27,27000.0,4.0,1,4300,5.99,0,0.16,0,6,358.3333333333333,5400.0,0.00022184363542091036,0.2222222222222222,0,0,0,0,0,0,0,1
27,27000.0,0.0,7,11500,20.11,1,0.43,0,9,958.3333333333334,27000.0,0.0007447872301025888,0.3333333333333333,0,1,0,1,0,0,0,0
33,30000.0,3.0,1,1200,6.76,0,0.04,0,10,100.0,7500.0,0.00022532582247258425,0.30303030303030304,0,0,1,0,0,1,0,0
30,27000.0,4.0,1,4200,7.88,0,0.16,0,9,350.0,5400.0,0.0002918410429243361,0.3,0,1,0,0,1,0,0,0
34,39996.0,6.0,1,1200,7.88,0,0.03,0,8,100.0,5713.714285714285,0.0001970147761082081,0.23529411764705882,0,0,1,0,0,0,0,0
31,42000.0,6.0,4,1200,16.29,0,0.03,1,5,100.0,6000.0,0.0003878479083831337,0.16129032258064516,0,0,1,1,0,0,0,0
28,27000.0,7.0,2,2400,10.99,0,0.09,0,5,200.0,3375.0,0.00040702196214955,0.17857142857142858,0,1,0,0,0,0,1,0
35,43000.0,19.0,3,1200,13.8,0,0.03,0,7,100.0,2150.0,0.00032092276923792473,0.2,0,0,1,0,0,1,0,0
27,44000.0,3.0,3,1200,15.23,0,0.03,0,5,100.0,11000.0,0.0003461284970796118,0.18518518518518517,0,0,1,0,0,1,0,0
27,27000.0,5.0,2,3000,11.14,0,0.11,0,9,250.0,4500.0,0.0004125773119514092,0.3333333333333333,0,0,0,0,0,1,0,0
28,53000.0,12.0,3,1200,10.99,0,0.02,1,8,100.0,4076.923076923077,0.00020735457821550538,0.2857142857142857,0,0,1,0,0,1,0,0
28,48096.0,4.0,5,1200,17.56,1,0.02,1,5,100.0,9619.2,0.0003650955361041229,0.17857142857142858,0,0,1,0,0,0,0,0
29,55000.0,3.0,2,1200,9.99,0,0.02,0,6,100.0,13750.0,0.0001816330612170688,0.20689655172413793,0,0,1,0,0,0,1,0
33,53326.0,8.0,4,1200,16.29,1,0.02,0,7,100.0,5925.111111111111,0.0003054737750107825,0.21212121212121213,0,0,1,0,0,1,0,0
31,75000.0,1.0,1,1200,6.54,0,0.02,0,5,100.0,37500.0,8.719883734883534e-05,0.16129032258064516,0,0,1,0,0,0,1,0
31,14400.0,0.0,3,1250,10.99,1,0.09,0,8,104.16666666666667,14400.0,0.0007631414485105201,0.25806451612903225,0,0,1,1,0,0,0,0
31,26000.0,15.0,2,1250,11.49,0,0.05,0,10,104.16666666666667,1625.0,0.000441906080535364,0.3225806451612903,0,0,1,0,0,0,0,1
32,195000.0,4.0,3,1250,13.23,0,0.01,0,7,104.16666666666667,39000.0,6.7845805918944e-05,0.21875,0,0,1,0,0,0,0,0
31,27036.0,2.0,2,6500,11.11,0,0.24,0,7,541.6666666666666,9012.0,0.00041091837112105633,0.22580645161290322,0,0,0,1,0,0,0,0
33,34400.0,0.0,2,1300,9.91,0,0.04,0,6,108.33333333333333,34400.0,0.0002880730211331066,0.18181818181818182,0,0,1,0,0,0,1,0
27,47000.0,11.0,2,1300,10.46,0,0.03,0,8,108.33333333333333,3916.6666666666665,0.00022254845641582095,0.2962962962962963,0,0,1,0,0,1,0,0
27,51000.0,3.0,1,1300,7.68,0,0.03,0,7,108.33333333333333,12750.0,0.00015058528264151684,0.25925925925925924,0,0,1,0,0,0,0,1
34,65000.0,4.0,1,1300,6.54,0,0.02,0,7,108.33333333333333,13000.0,0.00010061383671020447,0.20588235294117646,0,0,1,0,1,0,0,0
35,27204.0,16.0,1,1800,7.74,0,0.07,0,7,150.0,1600.235294117647,0.00028450652453593093,0.2,0,0,0,0,0,0,1,0
29,14400.0,2.0,2,1400,11.49,0,0.1,0,6,116.66666666666667,4800.0,0.0007978612596347476,0.20689655172413793,0,0,1,0,0,0,0,1
27,18576.0,4.0,2,1400,9.99,0,0.08,0,6,116.66666666666667,3715.2,0.0005377617483985574,0.2222222222222222,0,0,1,0,0,1,0,0
31,22000.0,5.0,6,1400,22.06,0,0.06,1,7,116.66666666666667,3666.6666666666665,0.0010026816962865324,0.22580645161290322,0,0,1,0,0,0,0,1
35,24960.0,6.0,1,1400,8.49,0,0.06,0,10,116.66666666666667,3565.714285714286,0.0003401306037418373,0.2857142857142857,0,0,1,1,0,0,0,0
32,27385.0,3.0,3,2000,12.99,1,0.07,1,9,166.66666666666666,6846.25,0.00047432994960928943,0.28125,0,0,0,0,1,0,0,0
31,25200.0,0.0,1,1400,6.99,0,0.06,0,6,116.66666666666667,25200.0,0.0002773699456370779,0.1935483870967742,0,0,1,0,0,0,1,0
29,28800.0,1.0,1,1400,7.9,0,0.05,0,5,116.66666666666667,14400.0,0.00027429603138779903,0.1724137931034483,0,0,1,0,0,0,0,1
28,27500.0,13.0,1,15000,6.54,0,0.55,0,10,1250.0,1964.2857142857142,0.00023780953419875642,0.35714285714285715,0,0,0,0,0,0,0,1
31,54000.0,2.0,1,1400,10.99,0,0.03,0,8,116.66666666666667,18000.0,0.00020351474972685692,0.25806451612903225,0,0,1,0,0,0,0,0
31,27600.0,1.0,2,3000,11.49,0,0.11,0,9,250.0,13800.0,0.0004162892648817072,0.2903225806451613,0,1,0,1,0,0,0,0
27,58000.0,3.0,3,1400,15.27,0,0.02,1,7,116.66666666666667,14500.0,0.0002632713229082257,0.25925925925925924,0,0,1,0,0,1,0,0
31,78411.0,9.0,1,1400,10.99,0,0.02,0,6,116.66666666666667,7841.1,0.00014015711880834567,0.1935483870967742,0,0,1,0,0,0,0,0
30,27600.0,3.0,4,2250,15.62,1,0.08,0,9,187.5,6900.0,0.0005659215245824426,0.3,0,0,0,1,0,0,0,0
29,17000.0,0.0,3,1450,10.99,0,0.09,0,6,120.83333333333333,17000.0,0.0006464325627904241,0.20689655172413793,0,0,1,1,0,0,0,0
27,24000.0,2.0,1,1450,10.99,0,0.06,0,9,120.83333333333333,8000.0,0.00045789758760051666,0.3333333333333333,0,0,1,0,0,1,0,0
27,27600.0,2.0,1,3500,6.99,0,0.13,0,9,291.6666666666667,9200.0,0.0002532516937792109,0.3333333333333333,0,0,0,1,0,0,0,0
31,36000.0,12.0,2,1450,10.99,0,0.04,0,7,120.83333333333333,2769.230769230769,0.00030526929807505346,0.22580645161290322,0,0,1,0,0,0,0,1
27,27000.0,11.0,2,1500,10.36,0,0.06,0,5,125.0,2250.0,0.0003836894929817414,0.18518518518518517,0,0,1,1,0,0,0,0
35,27600.0,19.0,2,3000,11.86,0,0.11,0,5,250.0,1380.0,0.000429694576283468,0.14285714285714285,0,0,0,1,0,0,0,0
30,27996.0,9.0,3,1500,10.99,0,0.05,1,8,125.0,2799.6,0.0003925420580776512,0.26666666666666666,0,0,1,0,0,1,0,0
31,28452.0,4.0,2,1500,11.11,0,0.05,0,5,125.0,5690.4,0.000390468491898921,0.16129032258064516,0,0,1,0,0,0,1,0
28,29120.0,0.0,4,1500,15.7,1,0.05,1,6,125.0,29120.0,0.0005391298375742591,0.21428571428571427,0,0,1,0,0,0,0,1
35,30000.0,5.0,1,1500,7.29,1,0.05,0,8,125.0,5000.0,0.000242991900269991,0.22857142857142856,0,0,1,0,0,1,0,0
28,30000.0,4.0,2,1500,9.63,1,0.05,0,10,125.0,6000.0,0.0003209893003566548,0.35714285714285715,0,0,1,0,1,0,0,0
27,30000.0,0.0,3,1500,10.99,0,0.05,0,6,125.0,30000.0,0.0003663211226292457,0.2222222222222222,0,0,1,1,0,0,0,0
27,27840.0,2.0,1,2400,5.42,0,0.09,0,7,200.0,9280.0,0.0001946769153406846,0.25925925925925924,0,0,0,0,0,1,0,0
29,30000.0,12.0,2,1500,11.49,1,0.05,0,8,125.0,2307.6923076923076,0.0003829872337588747,0.27586206896551724,0,0,1,0,0,0,0,0
29,27852.0,7.0,1,11000,8.49,0,0.39,0,8,916.6666666666666,3481.5,0.00030481456216565543,0.27586206896551724,0,1,0,1,0,0,0,0
34,27852.0,0.0,3,4200,12.84,0,0.15,0,8,350.0,27852.0,0.0004609916346533587,0.23529411764705882,0,1,0,0,0,0,1,0
35,32004.0,2.0,1,1500,8.49,0,0.05,0,7,125.0,10668.0,0.00026527105139821904,0.2,0,0,1,0,0,1,0,0
29,27996.0,5.0,1,1800,5.42,0,0.06,0,6,150.0,4666.0,0.00019359217058970604,0.20689655172413793,0,1,0,0,1,0,0,0
35,33996.0,0.0,2,1500,10.99,0,0.04,0,7,125.0,33996.0,0.0003232638173956526,0.2,0,0,1,0,0,0,0,0
29,29780.0,2.0,4,1500,12.86,1,0.05,1,10,125.0,9926.666666666666,0.0004318189449649105,0.3448275862068966,0,0,1,0,0,0,1,0
35,28000.0,3.0,1,7600,6.62,0,0.27,0,10,633.3333333333334,7000.0,0.0002364201278525767,0.2857142857142857,0,1,0,0,0,0,0,1
35,38000.0,0.0,1,1500,7.4,0,0.04,0,6,125.0,38000.0,0.0001947317175863793,0.17142857142857143,0,0,1,0,0,1,0,0
34,28000.0,1.0,2,3000,9.99,0,0.11,0,10,250.0,14000.0,0.00035677297239384306,0.29411764705882354,0,1,0,0,0,0,0,1
29,38004.0,3.0,3,1500,14.35,0,0.04,1,10,125.0,9501.0,0.00037758189711880013,0.3448275862068966,0,0,1,0,0,1,0,0
32,28000.0,5.0,2,7500,10.99,0,0.27,0,6,625.0,4666.666666666667,0.00039248598264347704,0.1875,0,0,0,0,1,0,0,0
28,39600.0,11.0,2,1500,12.69,0,0.04,0,5,125.0,3300.0,0.0003204464533723896,0.17857142857142858,0,0,1,1,0,0,0,0
30,28000.0,5.0,2,6300,11.99,0,0.23,0,9,525.0,4666.666666666667,0.00042819899289311096,0.3,0,1,0,0,0,0,1,0
30,34000.0,2.0,4,1500,14.61,1,0.04,1,5,125.0,11333.333333333334,0.0004296932443163436,0.16666666666666666,0,0,1,0,0,0,0,0
33,28000.0,3.0,1,4800,7.49,0,0.17,0,10,400.0,7000.0,0.00026749044676975824,0.30303030303030304,0,1,0,0,0,0,0,1
28,41000.0,10.0,3,1500,14.79,0,0.04,1,6,125.0,3727.2727272727275,0.0003607229091973366,0.21428571428571427,0,0,1,0,0,0,0,0
32,43625.0,2.0,2,1500,10.99,0,0.03,0,6,125.0,14541.666666666666,0.00025191399624077383,0.1875,0,0,1,1,0,0,0,0
29,38004.0,2.0,3,1500,12.53,1,0.04,1,7,125.0,12668.0,0.0003296934613866596,0.2413793103448276,0,0,1,0,0,0,1,0
28,44604.0,11.0,2,1500,11.12,0,0.03,0,7,125.0,3717.0,0.0002492994058962,0.25,0,0,1,0,0,0,1,0
34,45000.0,7.0,1,1500,5.99,0,0.03,0,10,125.0,5625.0,0.00013310815315215217,0.29411764705882354,0,0,1,0,0,1,0,0
32,28000.0,7.0,4,6000,15.21,1,0.21,0,9,500.0,3500.0,0.0005431948858969323,0.28125,0,0,0,0,0,1,0,0
30,39000.0,4.0,1,1500,7.51,1,0.04,0,9,125.0,7800.0,0.00019255916514961154,0.3,0,0,1,0,0,0,0,0
35,48000.0,13.0,2,1500,9.91,0,0.03,0,9,125.0,3428.5714285714284,0.00020645403220766233,0.2571428571428571,0,0,1,0,0,1,0,0
33,48000.0,2.0,2,1500,11.71,0,0.03,0,8,125.0,16000.0,0.00024395325097393807,0.24242424242424243,0,0,1,0,0,1,0,0
33,48000.0,2.0,2,1500,11.89,0,0.03,0,6,125.0,16000.0,0.0002477031728505656,0.18181818181818182,0,0,1,0,0,0,0,1
34,50000.0,5.0,3,1500,13.92,0,0.03,0,5,125.0,8333.333333333334,0.00027839443211135777,0.14705882352941177,0,0,1,0,0,0,0,1
28,28000.0,0.0,2,3250,12.53,0,0.12,0,9,270.8333333333333,28000.0,0.0004474840184279133,0.32142857142857145,0,1,0,0,0,1,0,0
27,54600.0,2.0,3,1500,13.23,0,0.03,1,8,125.0,18200.0,0.000242303254519148,0.2962962962962963,0,0,1,1,0,0,0,0
28,55000.0,7.0,1,1500,7.37,0,0.03,0,8,125.0,6875.0,0.00013399756368066035,0.2857142857142857,0,0,1,1,0,0,0,0
28,60000.0,12.0,4,1500,16.77,0,0.03,1,8,125.0,4615.384615384615,0.00027949534174430424,0.2857142857142857,0,0,1,0,1,0,0,0
29,60000.0,3.0,3,1500,12.87,0,0.03,0,9,125.0,15000.0,0.00021449642505958234,0.3103448275862069,0,0,1,1,0,0,0,0
32,54000.0,7.0,4,1500,14.42,1,0.03,0,9,125.0,6750.0,0.00026703209199829635,0.28125,0,0,1,0,0,0,0,0
32,61900.0,4.0,3,1500,13.23,0,0.02,1,7,125.0,12380.0,0.00021372837272418864,0.21875,0,0,1,0,1,0,0,0
29,80000.0,0.0,2,1500,12.42,0,0.02,0,9,125.0,80000.0,0.00015524805939925751,0.3103448275862069,0,0,1,0,0,0,1,0
32,80000.0,6.0,2,1500,10.74,0,0.02,0,10,125.0,11428.57142857143,0.0001342483218959763,0.3125,0,0,1,0,1,0,0,0
27,28500.0,3.0,3,1600,13.49,1,0.06,0,8,133.33333333333334,7125.0,0.0004733167257289218,0.2962962962962963,0,0,0,0,0,0,0,1
33,18000.0,1.0,2,1600,9.88,1,0.09,0,5,133.33333333333334,9000.0,0.0005488583967557358,0.15151515151515152,0,0,1,0,1,0,0,0
27,28500.0,6.0,1,2600,7.74,0,0.09,0,7,216.66666666666666,4071.4285714285716,0.00027156941861689065,0.25925925925925924,0,0,0,0,0,0,0,1
30,28500.0,9.0,1,4000,7.74,0,0.14,0,7,333.3333333333333,2850.0,0.00027156941861689065,0.23333333333333334,0,0,0,1,0,0,0,0
27,28560.0,7.0,1,2400,6.39,0,0.08,0,8,200.0,3570.0,0.00022373166205665068,0.2962962962962963,0,0,0,0,0,0,1,0
29,18000.0,3.0,2,1700,11.12,0,0.09,0,10,141.66666666666666,4500.0,0.000617743458696739,0.3448275862068966,0,0,1,0,0,1,0,0
29,33000.0,2.0,3,1700,15.23,0,0.05,1,9,141.66666666666666,11000.0,0.00046150116663131423,0.3103448275862069,0,0,1,0,0,0,1,0
32,28672.0,5.0,3,4650,13.22,0,0.16,1,5,387.5,4778.666666666667,0.00046106092839953965,0.15625,0,1,0,1,0,0,0,0
28,40000.0,1.0,3,1700,10.99,0,0.04,0,9,141.66666666666666,20000.0,0.0002747431314217145,0.32142857142857145,0,0,1,0,0,1,0,0
28,53040.0,6.0,1,1700,8.49,0,0.03,0,8,141.66666666666666,7577.142857142857,0.00016006485548914992,0.2857142857142857,0,0,1,0,0,0,0,0
31,14400.0,4.0,1,1750,6.76,0,0.13,0,10,145.83333333333334,2880.0,0.00046941184639955557,0.3225806451612903,0,0,1,0,0,1,0,0
30,14400.0,4.0,3,1800,14.35,0,0.15,1,5,150.0,2880.0,0.0009964585792653288,0.16666666666666666,0,0,1,0,0,1,0,0
30,28800.0,6.0,3,6250,10.99,0,0.22,0,9,520.8333333333334,4114.285714285715,0.000381583972778723,0.3,0,0,0,0,0,0,1,0
28,15000.0,0.0,2,1800,11.49,0,0.12,0,7,150.0,15000.0,0.0007659489367375508,0.25,0,0,1,0,0,1,0,0
33,15000.0,3.0,4,1800,17.54,0,0.12,1,9,150.0,3750.0,0.0011692553829744682,0.2727272727272727,0,0,1,0,0,0,0,1
28,28800.0,2.0,2,2000,10.59,0,0.07,0,7,166.66666666666666,9600.0,0.0003676955661261762,0.25,0,0,0,0,1,0,0,0
32,21360.0,1.0,3,1800,12.99,0,0.08,0,8,150.0,10680.0,0.0006081175974907542,0.25,0,0,1,0,0,0,0,1
31,23766.0,1.0,3,1800,13.06,0,0.08,0,7,150.0,11883.0,0.0005495014095173981,0.22580645161290322,0,0,1,0,0,1,0,0
31,24000.0,2.0,1,1800,8.59,0,0.07,0,6,150.0,8000.0,0.00035790175409357945,0.1935483870967742,0,0,1,0,0,1,0,0
27,25200.0,2.0,1,1800,6.76,0,0.07,0,10,150.0,8400.0,0.00026824332367763183,0.37037037037037035,0,0,1,0,0,0,0,1
32,28800.0,7.0,3,7500,13.43,0,0.26,1,7,625.0,3600.0,0.0004663032533592584,0.21875,0,0,0,0,0,0,0,1
32,45996.0,2.0,2,1800,11.58,0,0.04,0,9,150.0,15332.0,0.0002517555492749527,0.28125,0,0,1,0,0,1,0,0
30,49000.0,14.0,2,1800,11.71,0,0.04,0,5,150.0,3266.6666666666665,0.00023897471480173875,0.16666666666666666,0,0,1,0,0,1,0,0
28,53544.0,12.0,3,1800,10.99,0,0.03,1,7,150.0,4118.7692307692305,0.0002052479223083388,0.25,0,0,1,0,1,0,0,0
27,60000.0,11.0,2,1800,11.46,0,0.03,0,8,150.0,5000.0,0.00019099681671972137,0.2962962962962963,0,0,1,0,0,0,0,0
33,80000.0,5.0,2,1800,10.75,0,0.02,0,7,150.0,13333.333333333334,0.00013437332033349584,0.21212121212121213,0,0,1,0,0,0,1,0
27,117000.0,7.0,2,1800,12.42,0,0.02,0,10,150.0,14625.0,0.00010615293886377039,0.37037037037037035,0,0,1,0,0,0,1,0
33,145000.0,5.0,3,1800,12.99,0,0.01,0,6,150.0,24166.666666666668,8.9585589064903e-05,0.18181818181818182,0,0,1,0,0,1,0,0
35,225000.0,1.0,3,1800,13.48,0,0.0,0,6,150.0,112500.0,5.99108448406896e-05,0.17142857142857143,0,0,1,0,0,0,1,0
27,18600.0,4.0,2,1850,10.99,0,0.1,0,8,154.16666666666666,3720.0,0.0005908284500833288,0.2962962962962963,0,0,1,0,0,1,0,0
30,42000.0,0.0,2,1850,11.99,0,0.04,0,5,154.16666666666666,42000.0,0.000285469393585867,0.16666666666666666,0,0,1,0,0,0,0,1
31,15204.0,4.0,1,1875,8.49,1,0.12,0,7,156.25,3040.8,0.0005583689575797435,0.22580645161290322,0,0,1,1,0,0,0,0
30,31200.0,4.0,1,1900,5.79,0,0.06,0,10,158.33333333333334,6240.0,0.00018557097528925355,0.3333333333333333,0,0,1,0,0,1,0,0
30,45000.0,14.0,1,1900,5.79,0,0.04,0,7,158.33333333333334,3000.0,0.00012866380747094509,0.23333333333333334,0,0,1,0,0,0,1,0
32,60000.0,5.0,3,1925,12.29,0,0.03,1,9,160.41666666666666,10000.0,0.00020482991950134162,0.28125,0,0,1,0,0,1,0,0
33,72000.0,6.0,3,1925,14.35,1,0.03,1,10,160.41666666666666,10285.714285714286,0.00019930278746128525,0.30303030303030304,0,0,1,0,0,0,0,1
31,14400.0,4.0,3,2000,14.72,1,0.19,1,5,166.66666666666666,2880.0,0.001022151239497257,0.16129032258064516,0,0,1,0,0,0,0,1
30,14400.0,1.0,5,2000,17.19,1,0.15,0,6,166.66666666666666,7200.0,0.001193667106450941,0.2,0,0,1,0,0,0,1,0
31,29000.0,6.0,4,5000,15.99,0,0.17,0,7,416.6666666666667,4142.857142857143,0.0005513602979207614,0.22580645161290322,0,0,0,0,0,0,1,0
28,29000.0,1.0,3,6250,12.87,0,0.22,1,9,520.8333333333334,14500.0,0.0004437778007654908,0.32142857142857145,0,1,0,0,0,0,0,1
31,29000.0,3.0,2,3500,12.53,0,0.12,0,5,291.6666666666667,7250.0,0.0004320540671011344,0.16129032258064516,0,0,0,1,0,0,0,0
